start_node,end_node,pts,length,mean_width,median_width,mean_depth,median_depth,mean_r2,median_r2,considered_trans,water_filled
1,0,"[[582239.0, 7700778.0], [582239.0, 7700777.0], [582239.0, 7700776.0], [582239.0, 7700775.0], [582239.0, 7700774.0], [582240.0, 7700773.0], [582241.0, 7700772.0], [582240.0, 7700771.0], [582240.0, 7700770.0], [582240.0, 7700769.0], [582240.0, 7700768.0], [582240.0, 7700767.0], [582239.0, 7700766.0], [582239.0, 7700765.0], [582239.0, 7700764.0]]",15.656854249492381
2,53,"[[582240.0, 7701418.0], [582240.0, 7701419.0], [582240.0, 7701420.0], [582240.0, 7701421.0], [582240.0, 7701422.0], [582241.0, 7701423.0], [582242.0, 7701424.0], [582243.0, 7701424.0], [582244.0, 7701424.0], [582245.0, 7701424.0], [582246.0, 7701424.0], [582247.0, 7701423.0], [582248.0, 7701422.0], [582249.0, 7701421.0], [582250.0, 7701421.0], [582251.0, 7701421.0], [582252.0, 7701422.0], [582253.0, 7701423.0], [582254.0, 7701423.0], [582255.0, 7701422.0]]",22.31370849898476,14.003924120380749,14.003924120380749,0.5743304702451483,0.5743304702451483,0.9207610187090232,0.9207610187090232,0.17,0.0
53,62,"[[582255.0, 7701422.0], [582256.0, 7701423.0], [582257.0, 7701424.0]]",2.8284271247461903,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
3,21,"[[582240.0, 7701151.0], [582241.0, 7701152.0], [582242.0, 7701153.0], [582243.0, 7701153.0], [582244.0, 7701154.0], [582245.0, 7701155.0], [582246.0, 7701156.0]]",8.071067811865476,8.362749307800478,8.362749307800478,0.20947947184204294,0.20947947184204294,0.9577297036043307,0.9577297036043307,0.33,0.0
21,20,"[[582246.0, 7701178.0], [582246.0, 7701177.0], [582246.0, 7701176.0], [582245.0, 7701175.0], [582245.0, 7701174.0], [582246.0, 7701173.0], [582246.0, 7701172.0], [582246.0, 7701171.0], [582246.0, 7701170.0], [582246.0, 7701169.0], [582246.0, 7701168.0], [582246.0, 7701167.0], [582246.0, 7701166.0], [582246.0, 7701165.0], [582246.0, 7701164.0], [582246.0, 7701163.0], [582246.0, 7701162.0], [582246.0, 7701161.0], [582246.0, 7701160.0], [582246.0, 7701159.0], [582246.0, 7701158.0], [582246.0, 7701157.0]]",21.82842712474619,8.346717063018621,7.618472090734568,0.18941130560854913,0.18225425155197034,0.9373455569893995,0.9425736323617393,0.7,0.0
21,72,"[[582247.0, 7701156.0], [582248.0, 7701156.0], [582249.0, 7701156.0], [582250.0, 7701157.0], [582251.0, 7701157.0], [582252.0, 7701157.0], [582253.0, 7701157.0], [582254.0, 7701157.0], [582255.0, 7701157.0], [582256.0, 7701157.0], [582257.0, 7701156.0], [582258.0, 7701156.0], [582259.0, 7701157.0], [582260.0, 7701157.0], [582261.0, 7701157.0], [582262.0, 7701158.0], [582263.0, 7701159.0], [582264.0, 7701159.0], [582265.0, 7701160.0], [582266.0, 7701161.0], [582267.0, 7701162.0], [582268.0, 7701163.0], [582268.0, 7701164.0], [582267.0, 7701165.0], [582266.0, 7701165.0], [582265.0, 7701166.0], [582264.0, 7701166.0], [582263.0, 7701167.0], [582262.0, 7701168.0], [582261.0, 7701169.0], [582260.0, 7701170.0], [582259.0, 7701171.0], [582258.0, 7701172.0]]",39.04163056034261,7.241597605892328,6.898353030775781,0.13821560540278124,0.10237380572351032,0.8858981194444125,0.8815734882198711,0.48,0.0
5,84,"[[582241.0, 7700902.0], [582242.0, 7700902.0], [582243.0, 7700902.0], [582244.0, 7700902.0], [582245.0, 7700902.0], [582246.0, 7700903.0], [582247.0, 7700904.0], [582247.0, 7700905.0], [582247.0, 7700906.0], [582247.0, 7700907.0], [582247.0, 7700908.0], [582248.0, 7700909.0], [582249.0, 7700910.0], [582249.0, 7700911.0], [582249.0, 7700912.0], [582249.0, 7700913.0], [582249.0, 7700914.0], [582250.0, 7700915.0], [582251.0, 7700916.0], [582252.0, 7700917.0], [582253.0, 7700917.0], [582254.0, 7700917.0], [582255.0, 7700917.0], [582256.0, 7700917.0], [582257.0, 7700918.0], [582258.0, 7700919.0], [582259.0, 7700919.0], [582260.0, 7700920.0], [582261.0, 7700921.0]]",32.55634918610404,6.749495183712468,6.7851790343076335,0.18469572219752195,0.15554143790277986,0.9091712999815655,0.9056908754871128,0.62,0.0
84,106,"[[582261.0, 7700921.0], [582260.0, 7700922.0], [582260.0, 7700923.0], [582260.0, 7700924.0], [582260.0, 7700925.0], [582260.0, 7700926.0], [582260.0, 7700927.0], [582260.0, 7700928.0], [582260.0, 7700929.0], [582259.0, 7700930.0], [582259.0, 7700931.0], [582259.0, 7700932.0], [582259.0, 7700933.0], [582259.0, 7700934.0], [582259.0, 7700935.0], [582259.0, 7700936.0], [582259.0, 7700937.0], [582258.0, 7700938.0], [582257.0, 7700939.0], [582257.0, 7700940.0], [582257.0, 7700941.0], [582257.0, 7700942.0], [582257.0, 7700943.0], [582257.0, 7700944.0], [582257.0, 7700945.0], [582257.0, 7700946.0], [582258.0, 7700947.0], [582258.0, 7700948.0], [582258.0, 7700949.0], [582258.0, 7700950.0], [582258.0, 7700951.0], [582258.0, 7700952.0], [582258.0, 7700953.0], [582258.0, 7700954.0], [582258.0, 7700955.0], [582259.0, 7700956.0], [582260.0, 7700956.0], [582261.0, 7700956.0], [582262.0, 7700956.0], [582263.0, 7700956.0], [582264.0, 7700956.0], [582265.0, 7700957.0], [582266.0, 7700956.0], [582267.0, 7700955.0], [582268.0, 7700955.0], [582269.0, 7700955.0], [582270.0, 7700955.0], [582271.0, 7700954.0], [582272.0, 7700954.0], [582273.0, 7700954.0]]",53.14213562373095,5.4711852843220905,5.347073505112964,0.14364826138348508,0.14270257750474344,0.8717895152783605,0.8784412421383135,0.52,0.0
6,103,"[[582241.0, 7700863.0], [582242.0, 7700863.0], [582243.0, 7700864.0], [582244.0, 7700865.0], [582245.0, 7700866.0], [582246.0, 7700867.0], [582247.0, 7700868.0], [582248.0, 7700869.0], [582249.0, 7700870.0], [582250.0, 7700870.0], [582251.0, 7700870.0], [582252.0, 7700871.0], [582252.0, 7700872.0], [582253.0, 7700873.0], [582254.0, 7700873.0], [582255.0, 7700874.0], [582255.0, 7700875.0], [582255.0, 7700876.0], [582255.0, 7700877.0], [582255.0, 7700878.0], [582255.0, 7700879.0], [582255.0, 7700880.0], [582254.0, 7700881.0], [582254.0, 7700882.0], [582254.0, 7700883.0], [582255.0, 7700884.0], [582255.0, 7700885.0], [582256.0, 7700886.0], [582256.0, 7700887.0], [582256.0, 7700888.0], [582256.0, 7700889.0], [582257.0, 7700890.0], [582258.0, 7700891.0], [582258.0, 7700892.0], [582259.0, 7700893.0], [582259.0, 7700894.0], [582260.0, 7700895.0], [582260.0, 7700896.0], [582260.0, 7700897.0], [582261.0, 7700898.0], [582261.0, 7700899.0], [582262.0, 7700900.0], [582263.0, 7700900.0], [582264.0, 7700901.0], [582265.0, 7700902.0], [582265.0, 7700903.0], [582266.0, 7700904.0], [582267.0, 7700905.0], [582268.0, 7700905.0], [582269.0, 7700905.0], [582270.0, 7700906.0], [582271.0, 7700907.0], [582272.0, 7700908.0], [582272.0, 7700909.0], [582271.0, 7700910.0], [582271.0, 7700911.0], [582270.0, 7700912.0], [582271.0, 7700913.0], [582271.0, 7700914.0], [582270.0, 7700915.0]]",71.42640687119285,6.9217165992517256,6.9026509571447505,0.13476192854645472,0.12802854162063698,0.8837646195701458,0.8702059941253439,0.49,0.0
103,84,"[[582261.0, 7700921.0], [582262.0, 7700921.0], [582263.0, 7700920.0], [582264.0, 7700919.0], [582265.0, 7700918.0], [582266.0, 7700918.0], [582267.0, 7700918.0], [582268.0, 7700917.0], [582269.0, 7700916.0], [582270.0, 7700915.0]]",11.485281374238571,9.972591257484284,9.002953037197862,0.22583044661234758,0.1927416690115388,0.9180277076898357,0.914414150848699,0.62,0.0
103,112,"[[582270.0, 7700915.0], [582271.0, 7700916.0], [582271.0, 7700917.0], [582271.0, 7700918.0], [582271.0, 7700919.0], [582272.0, 7700920.0], [582273.0, 7700921.0], [582273.0, 7700922.0], [582273.0, 7700923.0], [582273.0, 7700924.0], [582274.0, 7700925.0], [582275.0, 7700925.0], [582276.0, 7700925.0]]",13.65685424949238,6.2098845628811254,5.628331169224429,0.15690890064830118,0.16048296871671125,0.8979797829271391,0.9173356152716374,0.55,0.0
7,48,"[[582242.0, 7701273.0], [582242.0, 7701274.0], [582243.0, 7701275.0], [582244.0, 7701275.0], [582245.0, 7701275.0], [582246.0, 7701275.0], [582247.0, 7701275.0], [582248.0, 7701276.0], [582249.0, 7701277.0], [582250.0, 7701278.0], [582251.0, 7701279.0], [582252.0, 7701280.0], [582253.0, 7701281.0]]",14.899494936611667,7.950720767707634,7.876663715329736,0.12242808683266959,0.12510226483899545,0.8557839117847053,0.8444157629244368,0.3,0.0
48,54,"[[582253.0, 7701282.0], [582252.0, 7701283.0], [582251.0, 7701284.0], [582250.0, 7701285.0], [582249.0, 7701285.0], [582248.0, 7701285.0], [582247.0, 7701285.0], [582246.0, 7701286.0], [582245.0, 7701287.0], [582246.0, 7701288.0], [582246.0, 7701289.0], [582246.0, 7701290.0], [582246.0, 7701291.0], [582246.0, 7701292.0], [582246.0, 7701293.0], [582246.0, 7701294.0], [582247.0, 7701295.0], [582248.0, 7701296.0], [582249.0, 7701297.0], [582250.0, 7701298.0], [582251.0, 7701298.0], [582252.0, 7701299.0], [582253.0, 7701300.0], [582254.0, 7701300.0], [582255.0, 7701301.0]]",29.384776310850235,8.172563458750322,8.299034916667482,0.18289599023302158,0.17467764716659484,0.904430519508107,0.8912936815654318,0.65,0.0
48,59,"[[582254.0, 7701281.0], [582255.0, 7701280.0], [582256.0, 7701279.0], [582256.0, 7701278.0], [582256.0, 7701277.0], [582256.0, 7701276.0]]",5.82842712474619,9.215201424537065,7.293730621408836,0.2139418907389421,0.15313063038825953,0.9639870029983918,0.9581214050201093,0.75,0.0
8,50,"[[582242.0, 7701234.0], [582243.0, 7701235.0], [582244.0, 7701236.0], [582245.0, 7701237.0], [582245.0, 7701238.0], [582246.0, 7701239.0], [582246.0, 7701240.0], [582246.0, 7701241.0], [582246.0, 7701242.0], [582247.0, 7701243.0], [582248.0, 7701244.0], [582248.0, 7701245.0], [582249.0, 7701246.0], [582250.0, 7701246.0], [582251.0, 7701246.0], [582252.0, 7701247.0], [582253.0, 7701248.0]]",19.727922061357855,8.25150151249024,8.344039804882335,0.18528713675178587,0.19237236418446768,0.9277040570805263,0.930990729966212,0.6,0.0
50,49,"[[582253.0, 7701253.0], [582253.0, 7701252.0], [582253.0, 7701251.0], [582253.0, 7701250.0], [582253.0, 7701249.0], [582253.0, 7701248.0]]",5.0,11.203324132098505,11.203324132098505,0.1885536552876454,0.1885536552876454,0.8830272347992292,0.8830272347992292,0.5,0.0
50,90,"[[582253.0, 7701248.0], [582254.0, 7701247.0], [582255.0, 7701248.0], [582256.0, 7701248.0], [582257.0, 7701248.0], [582258.0, 7701249.0], [582259.0, 7701250.0], [582260.0, 7701251.0], [582261.0, 7701252.0], [582262.0, 7701253.0], [582263.0, 7701254.0], [582264.0, 7701255.0]]",14.727922061357859,7.45774434524404,6.135221399168099,0.10566470225220198,0.09000099103718522,0.8914318261335237,0.9063806809632553,0.3,0.0
9,23,"[[582242.0, 7701078.0], [582243.0, 7701079.0], [582244.0, 7701080.0], [582245.0, 7701080.0], [582246.0, 7701081.0]]",5.242640687119286,7.413476109682239,7.413476109682239,0.13614480879356347,0.13614480879356347,0.9427408773754113,0.9427408773754113,0.67,0.0
23,60,"[[582246.0, 7701082.0], [582246.0, 7701083.0], [582246.0, 7701084.0], [582246.0, 7701085.0], [582246.0, 7701086.0], [582246.0, 7701087.0], [582246.0, 7701088.0], [582246.0, 7701089.0], [582246.0, 7701090.0], [582246.0, 7701091.0], [582246.0, 7701092.0], [582247.0, 7701093.0], [582248.0, 7701094.0], [582249.0, 7701094.0], [582250.0, 7701094.0], [582251.0, 7701094.0], [582252.0, 7701094.0], [582253.0, 7701095.0], [582254.0, 7701096.0], [582254.0, 7701097.0], [582255.0, 7701098.0], [582256.0, 7701098.0]]",23.07106781186548,8.090625550151886,7.468488622408983,0.12605737830154204,0.10851311830904915,0.8736793398040823,0.8830590646208254,0.6,0.0
23,56,"[[582247.0, 7701081.0], [582248.0, 7701081.0], [582249.0, 7701081.0], [582250.0, 7701081.0], [582251.0, 7701081.0], [582252.0, 7701081.0], [582253.0, 7701081.0], [582254.0, 7701081.0], [582255.0, 7701081.0]]",8.0,6.322731248316395,5.737150081701877,0.09300908368746219,0.09574206187350508,0.9046325954781557,0.9099372099673434,0.43,0.0
10,37,"[[582243.0, 7701336.0], [582244.0, 7701336.0], [582245.0, 7701336.0], [582246.0, 7701336.0], [582247.0, 7701336.0], [582248.0, 7701337.0], [582249.0, 7701338.0]]",6.82842712474619,7.230589232950815,7.382059133233718,0.1264846986910228,0.10851617057360907,0.8902988680660308,0.904924176046136,1.0,0.0
37,41,"[[582250.0, 7701339.0], [582251.0, 7701340.0], [582251.0, 7701341.0]]",2.414213562373095,9.144581484825272,9.144581484825272,0.26338312078596576,0.26338312078596576,0.9178601747934747,0.9178601747934747,1.0,0.0
37,47,"[[582250.0, 7701338.0], [582251.0, 7701337.0], [582252.0, 7701336.0], [582253.0, 7701335.0], [582253.0, 7701334.0], [582253.0, 7701333.0]]",6.242640687119286,9.413521706560006,10.127274588316373,0.24275738564954893,0.17928436801512038,0.9145219381749502,0.8992452943376394,0.75,0.0
11,18,"[[582243.0, 7700592.0], [582244.0, 7700592.0], [582245.0, 7700592.0]]",2.0,6.170227125297931,6.170227125297931,0.13138234598000453,0.13138234598000453,0.9549085050804854,0.9549085050804854,1.0,0.0
18,29,"[[582245.0, 7700592.0], [582246.0, 7700593.0], [582247.0, 7700594.0]]",2.8284271247461903,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
12,32,"[[582244.0, 7701058.0], [582244.0, 7701059.0], [582244.0, 7701060.0], [582244.0, 7701061.0], [582244.0, 7701062.0], [582244.0, 7701063.0], [582244.0, 7701064.0], [582245.0, 7701065.0], [582246.0, 7701065.0], [582247.0, 7701065.0], [582248.0, 7701066.0], [582248.0, 7701067.0], [582248.0, 7701068.0], [582248.0, 7701069.0], [582248.0, 7701070.0]]",14.828427124746192,10.781386686904387,11.386233376814669,0.1308851560718115,0.12812906407663238,0.8774106709084176,0.8843010448632995,0.31,0.0
13,53,"[[582245.0, 7701409.0], [582244.0, 7701409.0], [582243.0, 7701410.0], [582244.0, 7701411.0], [582245.0, 7701412.0], [582246.0, 7701413.0], [582247.0, 7701414.0], [582248.0, 7701415.0], [582249.0, 7701416.0], [582250.0, 7701417.0], [582251.0, 7701418.0], [582252.0, 7701419.0], [582253.0, 7701420.0], [582254.0, 7701421.0], [582255.0, 7701422.0]]",19.384776310850242,6.353076359799138,6.2639933497498195,0.2437715542043438,0.24341431962394464,0.904495137964839,0.8913278299545621,0.54,0.0
14,49,"[[582246.0, 7701260.0], [582246.0, 7701259.0], [582246.0, 7701258.0], [582247.0, 7701257.0], [582248.0, 7701256.0], [582249.0, 7701255.0], [582250.0, 7701255.0], [582251.0, 7701255.0], [582252.0, 7701254.0], [582253.0, 7701253.0]]",11.071067811865476,9.199476968003822,7.1198244670456,0.19985777889463838,0.20005215963425327,0.9055136548239289,0.9161231347925389,0.38,0.0
14,64,"[[582247.0, 7701261.0], [582248.0, 7701262.0], [582249.0, 7701262.0], [582250.0, 7701262.0], [582251.0, 7701262.0], [582252.0, 7701261.0], [582253.0, 7701260.0], [582254.0, 7701260.0], [582255.0, 7701259.0], [582256.0, 7701258.0], [582257.0, 7701257.0]]",12.485281374238571,9.532408567452835,10.59693433776685,0.2091850367131407,0.1988046952007395,0.8861880758668331,0.8881771872641583,0.67,0.0
49,64,"[[582253.0, 7701253.0], [582254.0, 7701254.0], [582255.0, 7701255.0], [582256.0, 7701256.0], [582257.0, 7701257.0]]",5.656854249492381,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
64,90,"[[582257.0, 7701257.0], [582258.0, 7701258.0], [582259.0, 7701258.0], [582260.0, 7701258.0], [582261.0, 7701258.0], [582262.0, 7701257.0], [582263.0, 7701257.0], [582264.0, 7701256.0]]",8.242640687119286,6.097745204459108,6.097745204459108,0.15283414835544665,0.15283414835544665,0.9236326159158161,0.9236326159158161,0.17,0.0
17,87,"[[582245.0, 7700666.0], [582246.0, 7700667.0], [582247.0, 7700668.0], [582248.0, 7700669.0], [582249.0, 7700668.0], [582250.0, 7700668.0], [582251.0, 7700667.0], [582252.0, 7700667.0], [582253.0, 7700667.0], [582254.0, 7700667.0], [582255.0, 7700668.0], [582256.0, 7700668.0], [582257.0, 7700668.0], [582258.0, 7700668.0], [582259.0, 7700669.0], [582260.0, 7700669.0], [582261.0, 7700669.0], [582262.0, 7700668.0], [582262.0, 7700667.0]]",21.313708498984763,7.373511890216339,7.704748810323298,0.14245261515992985,0.1494492663875173,0.8792009116835342,0.8706900726755363,0.76,0.0
29,79,"[[582247.0, 7700594.0], [582248.0, 7700593.0], [582249.0, 7700593.0], [582250.0, 7700593.0], [582251.0, 7700593.0], [582252.0, 7700593.0], [582253.0, 7700593.0], [582254.0, 7700594.0], [582255.0, 7700595.0], [582256.0, 7700596.0], [582257.0, 7700596.0], [582258.0, 7700597.0], [582259.0, 7700597.0], [582260.0, 7700598.0], [582261.0, 7700599.0], [582261.0, 7700600.0], [582260.0, 7700601.0], [582260.0, 7700602.0], [582260.0, 7700603.0], [582260.0, 7700604.0], [582260.0, 7700605.0]]",23.31370849898476,6.948400231831777,6.5252394761613495,0.13746446668190065,0.13506467455729163,0.9078156969701017,0.9398853002193168,0.79,0.0
19,18,"[[582245.0, 7700592.0], [582246.0, 7700591.0], [582246.0, 7700590.0], [582247.0, 7700589.0], [582247.0, 7700588.0], [582246.0, 7700587.0], [582245.0, 7700586.0], [582245.0, 7700585.0], [582245.0, 7700584.0]]",9.65685424949238,7.527733442185661,8.025519457486785,0.10519665929049841,0.11029402651379985,0.886620667035312,0.8972353595565632,0.43,0.0
20,4,"[[582241.0, 7701201.0], [582241.0, 7701200.0], [582241.0, 7701199.0], [582240.0, 7701198.0], [582240.0, 7701197.0], [582240.0, 7701196.0], [582240.0, 7701195.0], [582240.0, 7701194.0], [582240.0, 7701193.0], [582241.0, 7701192.0], [582241.0, 7701191.0], [582242.0, 7701190.0], [582242.0, 7701189.0], [582242.0, 7701188.0], [582243.0, 7701187.0], [582243.0, 7701186.0], [582243.0, 7701185.0], [582243.0, 7701184.0], [582244.0, 7701183.0], [582244.0, 7701182.0], [582244.0, 7701181.0], [582244.0, 7701180.0], [582245.0, 7701179.0], [582246.0, 7701178.0]]",25.899494936611667,8.944793902562624,8.747592361596734,0.20968716726887582,0.20956963072239104,0.9270963511693658,0.9229773331374571,0.67,0.0
20,55,"[[582246.0, 7701178.0], [582247.0, 7701179.0], [582248.0, 7701179.0], [582249.0, 7701179.0], [582250.0, 7701179.0], [582251.0, 7701179.0], [582252.0, 7701179.0], [582253.0, 7701179.0], [582254.0, 7701179.0], [582255.0, 7701179.0]]",9.414213562373096,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
55,91,"[[582255.0, 7701179.0], [582256.0, 7701180.0], [582257.0, 7701181.0], [582256.0, 7701182.0], [582256.0, 7701183.0], [582256.0, 7701184.0], [582256.0, 7701185.0], [582256.0, 7701186.0], [582256.0, 7701187.0], [582256.0, 7701188.0], [582256.0, 7701189.0], [582256.0, 7701190.0], [582256.0, 7701191.0], [582256.0, 7701192.0], [582256.0, 7701193.0], [582256.0, 7701194.0], [582256.0, 7701195.0], [582255.0, 7701196.0], [582254.0, 7701197.0], [582253.0, 7701198.0], [582253.0, 7701199.0], [582252.0, 7701200.0], [582252.0, 7701201.0], [582252.0, 7701202.0], [582252.0, 7701203.0], [582252.0, 7701204.0], [582253.0, 7701205.0], [582254.0, 7701206.0], [582255.0, 7701207.0], [582256.0, 7701207.0], [582257.0, 7701207.0], [582258.0, 7701207.0], [582259.0, 7701207.0], [582260.0, 7701207.0], [582261.0, 7701208.0], [582262.0, 7701208.0], [582263.0, 7701209.0], [582264.0, 7701209.0], [582265.0, 7701209.0]]",42.970562748477136,7.844441333010841,7.021161965629175,0.17937504103120186,0.17497679349167256,0.9077414199686513,0.9136020015608382,0.73,0.0
55,76,"[[582255.0, 7701179.0], [582256.0, 7701178.0], [582257.0, 7701177.0], [582257.0, 7701176.0], [582258.0, 7701175.0], [582259.0, 7701174.0]]",6.656854249492381,9.378369035857089,8.772288408128734,0.1974855035634342,0.19012889209041975,0.9247504615089298,0.9261638681676513,0.75,0.0
72,76,"[[582258.0, 7701172.0], [582258.0, 7701173.0], [582259.0, 7701174.0]]",2.414213562373095,5.908950205493925,5.908950205493925,0.1624397299037711,0.1624397299037711,0.9707157879066132,0.9707157879066132,1.0,0.0
22,31,"[[582246.0, 7701111.0], [582246.0, 7701112.0], [582246.0, 7701113.0], [582246.0, 7701114.0], [582247.0, 7701115.0], [582247.0, 7701116.0], [582247.0, 7701117.0], [582248.0, 7701118.0]]",7.82842712474619,10.27156679605413,10.189650589942875,0.2343068200157873,0.24139151380743998,0.9477643807067159,0.9511324769344898,1.0,0.0
31,92,"[[582248.0, 7701118.0], [582249.0, 7701118.0], [582250.0, 7701118.0], [582251.0, 7701118.0], [582252.0, 7701118.0], [582253.0, 7701118.0], [582254.0, 7701119.0], [582255.0, 7701119.0], [582256.0, 7701119.0], [582257.0, 7701119.0], [582258.0, 7701119.0], [582259.0, 7701120.0], [582260.0, 7701121.0], [582261.0, 7701122.0], [582261.0, 7701123.0], [582261.0, 7701124.0], [582262.0, 7701125.0], [582262.0, 7701126.0], [582263.0, 7701127.0], [582263.0, 7701128.0], [582263.0, 7701129.0], [582263.0, 7701130.0], [582264.0, 7701131.0], [582264.0, 7701132.0], [582265.0, 7701133.0]]",27.31370849898476,7.7176578391615696,7.153720368064534,0.1825956143090977,0.17075629928372574,0.8826467999784475,0.8862618878106772,0.43,0.0
56,66,"[[582256.0, 7701082.0], [582257.0, 7701083.0], [582257.0, 7701084.0], [582257.0, 7701085.0]]",3.414213562373095,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
56,85,"[[582256.0, 7701081.0], [582257.0, 7701080.0], [582258.0, 7701079.0], [582259.0, 7701078.0], [582260.0, 7701077.0], [582261.0, 7701076.0], [582262.0, 7701075.0], [582262.0, 7701074.0], [582262.0, 7701073.0]]",10.485281374238571,5.575482323427005,5.575482323427005,0.15281337255791635,0.15281337255791635,0.9240450083071616,0.9240450083071616,0.14,0.0
25,40,"[[582246.0, 7700790.0], [582246.0, 7700791.0], [582246.0, 7700792.0], [582246.0, 7700793.0], [582246.0, 7700794.0], [582247.0, 7700795.0], [582248.0, 7700795.0], [582249.0, 7700796.0], [582249.0, 7700797.0], [582250.0, 7700798.0]]",10.242640687119286,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
40,45,"[[582250.0, 7700798.0], [582249.0, 7700799.0], [582249.0, 7700800.0], [582249.0, 7700801.0], [582249.0, 7700802.0], [582249.0, 7700803.0], [582249.0, 7700804.0], [582248.0, 7700805.0], [582248.0, 7700806.0], [582248.0, 7700807.0], [582247.0, 7700808.0], [582247.0, 7700809.0], [582247.0, 7700810.0], [582247.0, 7700811.0], [582247.0, 7700812.0], [582247.0, 7700813.0], [582248.0, 7700814.0], [582249.0, 7700815.0], [582250.0, 7700815.0], [582251.0, 7700816.0], [582252.0, 7700817.0]]",22.899494936611667,4.700440210312143,4.172904371532555,0.11221906413094349,0.11408495038077414,0.881854362110179,0.8826153542065164,0.37,0.0
40,74,"[[582250.0, 7700798.0], [582251.0, 7700798.0], [582252.0, 7700798.0], [582253.0, 7700798.0], [582254.0, 7700798.0], [582255.0, 7700798.0], [582256.0, 7700799.0], [582257.0, 7700800.0], [582258.0, 7700801.0]]",9.242640687119286,7.203706439047276,7.342967974287071,0.19046702442840321,0.21703972688947082,0.9220009750113557,0.9281494837013486,0.57,0.0
26,67,"[[582247.0, 7701442.0], [582246.0, 7701443.0], [582245.0, 7701444.0], [582245.0, 7701445.0], [582245.0, 7701446.0], [582245.0, 7701447.0], [582244.0, 7701448.0], [582244.0, 7701449.0], [582244.0, 7701450.0], [582243.0, 7701451.0], [582243.0, 7701452.0], [582243.0, 7701453.0], [582244.0, 7701454.0], [582245.0, 7701454.0], [582246.0, 7701454.0], [582247.0, 7701454.0], [582248.0, 7701454.0], [582249.0, 7701454.0], [582250.0, 7701454.0], [582251.0, 7701454.0], [582252.0, 7701454.0], [582253.0, 7701454.0], [582254.0, 7701454.0], [582255.0, 7701454.0], [582256.0, 7701453.0], [582256.0, 7701452.0], [582256.0, 7701451.0], [582257.0, 7701450.0], [582257.0, 7701449.0], [582258.0, 7701448.0], [582258.0, 7701447.0], [582258.0, 7701446.0], [582258.0, 7701445.0]]",35.31370849898476,6.718003553461996,7.03642192614663,0.22739930117985943,0.1930319094113074,0.8707558418023432,0.8674899883455217,0.47,0.0
26,62,"[[582247.0, 7701441.0], [582247.0, 7701440.0], [582247.0, 7701439.0], [582247.0, 7701438.0], [582247.0, 7701437.0], [582248.0, 7701436.0], [582249.0, 7701435.0], [582250.0, 7701434.0], [582250.0, 7701433.0], [582250.0, 7701432.0], [582251.0, 7701431.0], [582252.0, 7701430.0], [582253.0, 7701429.0], [582254.0, 7701428.0], [582255.0, 7701427.0], [582256.0, 7701426.0], [582257.0, 7701425.0]]",20.14213562373095,7.80836240955033,7.495098365849944,0.22203037301075929,0.23867423874970814,0.8998406881557409,0.8864280308024022,0.6,0.0
26,46,"[[582248.0, 7701442.0], [582249.0, 7701442.0], [582250.0, 7701442.0], [582251.0, 7701442.0], [582252.0, 7701442.0], [582253.0, 7701442.0]]",5.0,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
46,67,"[[582254.0, 7701442.0], [582255.0, 7701443.0], [582256.0, 7701443.0], [582257.0, 7701444.0], [582258.0, 7701445.0]]",5.242640687119285,8.618490036977997,8.618490036977997,0.16556429282286855,0.16556429282286855,0.9683564646049224,0.9683564646049224,0.33,0.0
27,15,"[[582245.0, 7701039.0], [582245.0, 7701038.0], [582245.0, 7701037.0], [582245.0, 7701036.0], [582245.0, 7701035.0], [582245.0, 7701034.0], [582245.0, 7701033.0], [582245.0, 7701032.0], [582246.0, 7701031.0], [582247.0, 7701030.0]]",9.828427124746192,9.013850272888897,9.175517246920656,0.1529525630122193,0.16371491382158773,0.8946632203288806,0.8917329146721465,0.75,0.0
27,24,"[[582246.0, 7701027.0], [582246.0, 7701028.0], [582246.0, 7701029.0], [582247.0, 7701030.0]]",3.414213562373095,8.369761513750948,8.369761513750948,0.1624815588989206,0.1624815588989206,0.9305427659036438,0.9305427659036438,1.0,0.0
27,57,"[[582247.0, 7701030.0], [582248.0, 7701030.0], [582249.0, 7701030.0], [582250.0, 7701031.0], [582251.0, 7701031.0], [582252.0, 7701031.0], [582253.0, 7701031.0], [582254.0, 7701032.0], [582255.0, 7701033.0], [582255.0, 7701034.0]]",10.242640687119284,8.557772368963168,8.557772368963168,0.10657572582252255,0.10657572582252255,0.8892869813327626,0.8892869813327626,0.25,0.0
28,29,"[[582247.0, 7700600.0], [582247.0, 7700599.0], [582247.0, 7700598.0], [582247.0, 7700597.0], [582247.0, 7700596.0], [582247.0, 7700595.0], [582247.0, 7700594.0]]",6.0,4.401645398860735,4.198006101545729,0.1263826844972038,0.1306402968171626,0.9244980357957918,0.9245770785857759,0.8,0.0
